,0,1,2,3,4,5,6,7,8,9,10,11,join_selectivity
5916,12759,1.84e-06,0.00113,0.0016300000000000002,1.634,1.57,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999928532775935
5917,24111,2.08e-06,0.00191,0.00109,1.75,1.655,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999928725348658
5918,26184,2.1000000000000002e-06,0.00135,0.00156,1.651,1.652,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999923458676896
5919,17809,2.73e-06,0.00155,0.00176,1.7619999999999998,1.483,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999915411033385
5920,24541,2.52e-06,0.00128,0.00198,1.641,1.5619999999999998,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999915318427196
5921,29608,3.73e-06,0.00199,0.00187,1.704,1.719,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999896106070113
5922,10343,1.49e-06,0.00132,0.00112,1.713,1.706,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999936281189302
5923,29664,2.22e-06,0.00124,0.0018,1.648,1.507,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999992207947305
5924,21870,3.28e-06,0.00185,0.00178,1.78,1.702,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999905470522754
5925,20513,3.55e-06,0.00193,0.00184,1.76,1.604,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999899075207416
5926,28129,1.71e-06,0.00114,0.00149,1.6769999999999998,1.679,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999931618872925
5927,22201,2.54e-06,0.00147,0.00173,1.6880000000000002,1.6745,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999915064416663
5928,27624,1.77e-06,0.0015,0.00118,1.673,1.689,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999931347172877
5929,17754,1.6e-06,0.00158,0.00101,1.704,1.651,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999933065360574
5930,15626,3.29e-06,0.00165,0.002,1.666,1.673,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999903487257896
5931,26379,2.3e-06,0.00119,0.00193,1.6880000000000002,1.6645,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999917924380565
5932,19179,1.78e-06,0.00128,0.0013800000000000002,1.646,1.676,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999931816449883
5933,29526,3.15e-06,0.00159,0.00198,1.699,1.6880000000000002,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999905449976574
5934,26629,2.15e-06,0.00118,0.00183,1.695,1.671,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999923051393254
5935,29713,1.88e-06,0.00179,0.00105,1.668,1.6569999999999998,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999928799094148
5936,20831,2.1000000000000002e-06,0.00162,0.0013,1.645,1.675,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999925846164625
5937,24958,2.94e-06,0.00179,0.00164,1.6869999999999998,1.6895,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999911118870971
5938,14449,2.1000000000000002e-06,0.00177,0.00119,1.639,1.615,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999927107588538
5939,17513,2.71e-06,0.00141,0.00192,1.654,1.651,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999911037277565
5940,25197,3.56e-06,0.00197,0.00181,1.712,1.7055,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999898941868224
5941,13147,2.68e-06,0.00185,0.00145,1.65,1.6415,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999913658238752
5942,11902,1.78e-06,0.00112,0.00158,1.594,1.675,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999930862962286
5943,20348,2.39e-06,0.00158,0.00151,1.6769999999999998,1.653,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999918916058095
5944,17953,2.67e-06,0.00155,0.00172,1.659,1.6515,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999913009170515
5945,15495,2.14e-06,0.00176,0.00121,1.619,1.625,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999922931345971
5946,25562,1.56e-06,0.00124,0.00126,1.66,1.666,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999935845519133
5947,19242,2.55e-06,0.00159,0.0016,1.643,1.652,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999915595238327
5948,21992,2.74e-06,0.00165,0.0016600000000000002,1.6669999999999998,1.6840000000000002,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999914143793737
5949,17149,1.18e-06,0.00103,0.00115,1.621,1.6669999999999998,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999994559122205
5950,21817,3.67e-06,0.0019,0.00193,1.659,1.6915,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999897941457276
5951,16339,1.69e-06,0.00148,0.00114,1.607,1.654,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999993393611118
5952,22594,1.39e-06,0.00133,0.00104,1.666,1.683,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999939987379131
5953,28662,2.82e-06,0.00193,0.00146,1.7,1.6895,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999909809811421
5954,10299,2.89e-06,0.00164,0.00176,1.616,1.636,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999911179637366
5955,14962,3.33e-06,0.00178,0.00187,1.654,1.656,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999901455134713
5956,15156,3.93e-06,0.00198,0.00199,1.649,1.6755,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999891989559448
5957,22795,3.07e-06,0.00193,0.00159,1.644,1.6740000000000002,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999907081056456
5958,14036,1.49e-06,0.00146,0.00102,1.62,1.5725,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999939093356022
5959,11356,3.22e-06,0.00182,0.00177,1.625,1.683,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999903848899975
5960,11611,1.18e-06,0.00112,0.00106,1.574,1.629,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999946391075493
5961,14275,1.96e-06,0.00175,0.00112,1.634,1.599,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999992846193897
5962,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999992009836618
5963,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999920926905939
5964,11655,2.66e-06,0.00137,0.00193,1.618,1.607,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999913736129953
5965,23763,2.62e-06,0.00132,0.00198,1.7,1.6815,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999913018395533
5966,21804,2.61e-06,0.0019,0.0013800000000000002,2.0,1.987,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999915558418585
5967,13051,2.17e-06,0.00131,0.00165,1.995,1.976,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999921816395649
5968,27093,2.51e-06,0.00128,0.00196,2.0,1.968,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999912736088132
5969,23969,2.35e-06,0.00197,0.00119,2.0,1.966,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999992172842104
5970,16828,1.59e-06,0.00158,0.001,1.998,1.951,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999932446022296
5971,13481,3.16e-06,0.00164,0.00192,1.996,1.978,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999906636906859
5972,13664,1.5e-06,0.00146,0.00103,1.995,1.939,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999935974526138
5973,25367,1.69e-06,0.00143,0.00118,2.0,1.965,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999993245107764
5974,23224,1.75e-06,0.00172,0.00101,2.0,1.964,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999932573873325
5975,14023,1.25e-06,0.00108,0.00115,1.996,1.942,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999941438649276
5976,22444,2.79e-06,0.00193,0.00144,2.0,1.986,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999910352066831
5977,10738,2.45e-06,0.00136,0.0018,1.991,1.972,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999915507868572
5978,16946,1.33e-06,0.00111,0.0012,1.999,1.952,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999940032089212
5979,21250,1.75e-06,0.00164,0.00107,2.0,1.959,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999932826219885
5980,14686,2.15e-06,0.00109,0.00197,1.997,1.979,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999921035860025
5981,13916,1.86e-06,0.00183,0.00101,1.996,1.941,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999928917132136
5982,20976,1.63e-06,0.00113,0.00144,2.0,1.958,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999934149076025
5983,29974,2.45e-06,0.00182,0.00134,2.0,1.969,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999917724952755
5984,12982,2.56e-06,0.00185,0.00139,1.995,1.974,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999914995046716
5985,25171,2e-06,0.00117,0.00171,2.0,1.967,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999923632540533
5986,22147,3.19e-06,0.00194,0.00165,2.0,1.986,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999903761550937
5987,14597,1.74e-06,0.0013,0.00133,1.998,1.944,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999932119449828
5988,11029,2.94e-06,0.00155,0.00189,1.993,1.972,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999907294113478
5989,15463,2.27e-06,0.00189,0.0012,1.998,1.98,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999922986975952
5990,24879,3.42e-06,0.00185,0.00185,2.0,1.987,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999898886912031
5991,20096,1.96e-06,0.00177,0.00111,1.999,1.958,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999929651601626
5992,17051,1.99e-06,0.00187,0.00107,1.998,1.948,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999926647841726
5993,14418,1.74e-06,0.00111,0.00157,1.996,1.94,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.999993067109172
5994,11773,2.74e-06,0.00199,0.0013800000000000002,1.994,1.975,24050,1.66e-06,0.00151,0.0011,2.0,1.963,0.9999911916568673
5995,24426,2.91e-06,0.00147,0.00198,1.733,1.656,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999895717806644
5996,12867,1.71e-06,0.00115,0.00149,1.654,1.483,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999916899871376
5997,18426,1.66e-06,0.00159,0.00104,1.783,1.482,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999991554513833
5998,28371,3.15e-06,0.0016,0.00198,1.741,1.564,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999889071956487
5999,13541,1.98e-06,0.00133,0.00149,1.723,1.714,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999912386731535
6000,18763,2.35e-06,0.00173,0.00135,1.7380000000000002,1.5,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999902307792234
6001,29144,1.33e-06,0.00115,0.00116,1.699,1.5659999999999998,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999992724128623
6002,28148,3.12e-06,0.00178,0.00175,1.7280000000000002,1.477,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999890448189579
6003,10319,1.41e-06,0.0011,0.00128,1.641,1.56,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999926859176146
6004,26361,1.63e-06,0.00104,0.00157,1.6840000000000002,1.513,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999921268803748
6005,27283,3.54e-06,0.00177,0.002,1.788,1.646,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999881571288193
6006,25424,2.23e-06,0.00159,0.00141,1.669,1.599,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999907252992523
6007,17798,3.09e-06,0.00157,0.00197,1.652,1.5,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999888359514906
6008,18443,2.48e-06,0.00159,0.00156,1.636,1.574,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999901567551072
6009,18106,2.4e-06,0.00196,0.00122,1.756,1.62,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999898265311374
6010,13783,1.73e-06,0.00132,0.00132,1.658,1.48,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917549867778
6011,28551,3.22e-06,0.00197,0.0016300000000000002,1.713,1.5830000000000002,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999887261215759
6012,11008,2.39e-06,0.00173,0.0013800000000000002,1.61,1.579,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999904614639572
6013,23197,2.03e-06,0.00107,0.0019,1.719,1.539,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999912489690153
6014,22904,2.76e-06,0.00147,0.00188,1.7480000000000002,1.722,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999896959155432
6015,29223,2.35e-06,0.00127,0.00186,1.621,1.537,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999903671043694
6016,18890,2.54e-06,0.00141,0.0018,1.696,1.646,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999899864486451
6017,24132,2.5e-06,0.00165,0.00152,1.6030000000000002,1.5530000000000002,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999900488615154
6018,22132,1.58e-06,0.00131,0.00121,1.781,1.732,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999918381516463
6019,16727,2.05e-06,0.00159,0.00129,1.6669999999999998,1.51,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999909806822004
6020,11812,2.6e-06,0.00193,0.00135,1.53,1.499,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999896545947945
6021,24151,1.87e-06,0.00158,0.00118,1.758,1.556,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999911537777975
6022,22942,2.01e-06,0.0017,0.00118,1.6269999999999998,1.614,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999911249262697
6023,28304,2.27e-06,0.00114,0.002,1.764,1.525,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999904391975677
6024,19498,2.48e-06,0.0016699999999999998,0.00149,1.641,1.539,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999897022118687
6025,12759,1.84e-06,0.00113,0.0016300000000000002,1.634,1.57,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917384025443
6026,24111,2.08e-06,0.00191,0.00109,1.75,1.655,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999906244667188
6027,26184,2.1000000000000002e-06,0.00135,0.00156,1.651,1.652,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999910367287113
6028,17809,2.73e-06,0.00155,0.00176,1.7619999999999998,1.483,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.99998980633581
6029,24541,2.52e-06,0.00128,0.00198,1.641,1.5619999999999998,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999901262656388
6030,29608,3.73e-06,0.00199,0.00187,1.704,1.719,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999879764494759
6031,10343,1.49e-06,0.00132,0.00112,1.713,1.706,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999921604562032
6032,29664,2.22e-06,0.00124,0.0018,1.648,1.507,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999908858130482
6033,21870,3.28e-06,0.00185,0.00178,1.78,1.702,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999885084273935
6034,20513,3.55e-06,0.00193,0.00184,1.76,1.604,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999880896041955
6035,28129,1.71e-06,0.00114,0.00149,1.6769999999999998,1.679,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917307491268
6036,22201,2.54e-06,0.00147,0.00173,1.6880000000000002,1.6745,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999901886316994
6037,27624,1.77e-06,0.0015,0.00118,1.673,1.689,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999914328128481
6038,17754,1.6e-06,0.00158,0.00101,1.704,1.651,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917907421374
6039,15626,3.29e-06,0.00165,0.002,1.666,1.673,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999884687342334
6040,26379,2.3e-06,0.00119,0.00193,1.6880000000000002,1.6645,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999907257453702
6041,19179,1.78e-06,0.00128,0.0013800000000000002,1.646,1.676,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999915145666076
6042,29526,3.15e-06,0.00159,0.00198,1.699,1.6880000000000002,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999887322442451
6043,26629,2.15e-06,0.00118,0.00183,1.695,1.671,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999910235015387
6044,29713,1.88e-06,0.00179,0.00105,1.668,1.6569999999999998,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999909973203149
6045,20831,2.1000000000000002e-06,0.00162,0.0013,1.645,1.675,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999907484621692
6046,24958,2.94e-06,0.00179,0.00164,1.6869999999999998,1.6895,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999893034598465
6047,14449,2.1000000000000002e-06,0.00177,0.00119,1.639,1.615,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999905195171668
6048,17513,2.71e-06,0.00141,0.00192,1.654,1.651,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999896246918043
6049,25197,3.56e-06,0.00197,0.00181,1.712,1.7055,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999880689541896
6050,13147,2.68e-06,0.00185,0.00145,1.65,1.6415,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999900260591166
6051,11902,1.78e-06,0.00112,0.00158,1.594,1.675,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999916940474651
6052,20348,2.39e-06,0.00158,0.00151,1.6769999999999998,1.653,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999990198797607
6053,17953,2.67e-06,0.00155,0.00172,1.659,1.6515,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999898105428636
6054,15495,2.14e-06,0.00176,0.00121,1.619,1.625,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999906256377232
6055,25562,1.56e-06,0.00124,0.00126,1.66,1.666,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999922332396332
6056,19242,2.55e-06,0.00159,0.0016,1.643,1.652,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999899759592857
6057,21992,2.74e-06,0.00165,0.0016600000000000002,1.6669999999999998,1.6840000000000002,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999897360008548
6058,17149,1.18e-06,0.00103,0.00115,1.621,1.6669999999999998,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999930175040403
6059,21817,3.67e-06,0.0019,0.00193,1.659,1.6915,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999880562964132
6060,16339,1.69e-06,0.00148,0.00114,1.607,1.654,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917615339483
6061,22594,1.39e-06,0.00133,0.00104,1.666,1.683,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999992414670288
6062,28662,2.82e-06,0.00193,0.00146,1.7,1.6895,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999893284355181
6063,10299,2.89e-06,0.00164,0.00176,1.616,1.636,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999895026181842
6064,14962,3.33e-06,0.00178,0.00187,1.654,1.656,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999885071338347
6065,15156,3.93e-06,0.00198,0.00199,1.649,1.6755,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999873491723856
6066,22795,3.07e-06,0.00193,0.00159,1.644,1.6740000000000002,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999889046804167
6067,14036,1.49e-06,0.00146,0.00102,1.62,1.5725,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999919152742683
6068,11356,3.22e-06,0.00182,0.00177,1.625,1.683,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999888208589675
6069,11611,1.18e-06,0.00112,0.00106,1.574,1.629,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999929672099267
6070,14275,1.96e-06,0.00175,0.00112,1.634,1.599,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999905732157548
6071,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999907838062809
6072,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999902281122025
6073,11655,2.66e-06,0.00137,0.00193,1.618,1.607,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999896382139717
6074,23763,2.62e-06,0.00132,0.00198,1.7,1.6815,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999901666244801
6075,21804,2.61e-06,0.0019,0.0013800000000000002,2.0,1.987,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999896493800458
6076,13051,2.17e-06,0.00131,0.00165,1.995,1.976,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999907967673992
6077,27093,2.51e-06,0.00128,0.00196,2.0,1.968,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999906209939939
6078,23969,2.35e-06,0.00197,0.00119,2.0,1.966,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999900751583536
6079,16828,1.59e-06,0.00158,0.001,1.998,1.951,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999991888990026
6080,13481,3.16e-06,0.00164,0.00192,1.996,1.978,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999890155469168
6081,13664,1.5e-06,0.00146,0.00103,1.995,1.939,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999919499184466
6082,25367,1.69e-06,0.00143,0.00118,2.0,1.965,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917780147676
6083,23224,1.75e-06,0.00172,0.00101,2.0,1.964,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999912908829302
6084,14023,1.25e-06,0.00108,0.00115,1.996,1.942,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999928802475718
6085,22444,2.79e-06,0.00193,0.00144,2.0,1.986,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999989466482464
6086,10738,2.45e-06,0.00136,0.0018,1.991,1.972,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999903360352747
6087,16946,1.33e-06,0.00111,0.0012,1.999,1.952,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999926124512158
6088,21250,1.75e-06,0.00164,0.00107,2.0,1.959,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999915051683477
6089,14686,2.15e-06,0.00109,0.00197,1.997,1.979,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999905888568708
6090,13916,1.86e-06,0.00183,0.00101,1.996,1.941,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999911628335062
6091,20976,1.63e-06,0.00113,0.00144,2.0,1.958,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999921985571688
6092,29974,2.45e-06,0.00182,0.00134,2.0,1.969,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999899485624618
6093,12982,2.56e-06,0.00185,0.00139,1.995,1.974,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999902147412569
6094,25171,2e-06,0.00117,0.00171,2.0,1.967,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999913951119899
6095,22147,3.19e-06,0.00194,0.00165,2.0,1.986,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999888851412632
6096,14597,1.74e-06,0.0013,0.00133,1.998,1.944,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999919117762022
6097,11029,2.94e-06,0.00155,0.00189,1.993,1.972,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999893545584105
6098,15463,2.27e-06,0.00189,0.0012,1.998,1.98,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999904129070111
6099,24879,3.42e-06,0.00185,0.00185,2.0,1.987,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999884431845513
6100,20096,1.96e-06,0.00177,0.00111,1.999,1.958,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999990915467829
6101,17051,1.99e-06,0.00187,0.00107,1.998,1.948,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.999990681328629
6102,14418,1.74e-06,0.00111,0.00157,1.996,1.94,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917346719961
6103,11773,2.74e-06,0.00199,0.0013800000000000002,1.994,1.975,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999895507550628
6104,24050,1.66e-06,0.00151,0.0011,2.0,1.963,24419,2.36e-06,0.00124,0.0019,2.0,1.966,0.9999917875203513
6105,24426,2.91e-06,0.00147,0.00198,1.733,1.656,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.999988626105216
6106,12867,1.71e-06,0.00115,0.00149,1.654,1.483,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999909659335098
6107,18426,1.66e-06,0.00159,0.00104,1.783,1.482,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999913644389764
6108,28371,3.15e-06,0.0016,0.00198,1.741,1.564,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999881018617965
6109,13541,1.98e-06,0.00133,0.00149,1.723,1.714,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999905658773076
6110,18763,2.35e-06,0.00173,0.00135,1.7380000000000002,1.5,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999899523860241
6111,29144,1.33e-06,0.00115,0.00116,1.699,1.5659999999999998,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.999992046587064
6112,28148,3.12e-06,0.00178,0.00175,1.7280000000000002,1.477,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999886067831503
6113,10319,1.41e-06,0.0011,0.00128,1.641,1.56,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999922471201804
6114,26361,1.63e-06,0.00104,0.00157,1.6840000000000002,1.513,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999910744872983
6115,27283,3.54e-06,0.00177,0.002,1.788,1.646,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.999987324601972
6116,25424,2.23e-06,0.00159,0.00141,1.669,1.599,20337,2.87e-06,0.00159,0.0018,2.0,1.983,0.9999898694103166
